L_S4FVT7	1131.27	1784.95	2438.63	63.38	32
L_S4G27Q	788.37	798.90	809.43	98.68	17
L_S4GMJP	656.47	694.05	731.63	94.58	16
L_S4PC83	646.45	669.95	693.45	96.49	16
L_S4PY0R	127.15	244.20	361.25	52.07	8
L_S4QDK0	1287.18	1437.00	1586.82	89.57	18
L_S4QS2B	53.22	315.20	577.18	16.89	13
L_S4SS6W	198.41	203.60	208.79	97.45	17
L_S4SVV7	839.16	882.45	925.74	95.09	18
L_S4V42D	776.89	805.50	834.11	96.45	17
L_S4W6QL	959.13	1040.60	1122.07	92.17	16
L_S4W7BV	662.32	676.70	691.08	97.87	19
L_S4Y7J1	219.91	365.80	511.69	60.12	3
L_S4YDD4	910.14	986.05	1061.96	92.30	18
L_S4YTKP	148.00	169.50	191.00	87.32	17
L_S505SJ	1354.53	1417.10	1479.67	95.58	17
L_S50FXD	1178.32	1712.80	2247.28	68.80	23
L_S51FHX	122.64	126.20	129.76	97.18	19
L_S53G1C	-133.47	450.60	1034.67	-29.62	36
L_S54TK3	787.18	823.50	859.82	95.59	17
L_S56HHM	260.46	269.80	279.14	96.54	15
L_S590B8	331.36	358.05	384.74	92.55	16
L_S59284	972.96	990.60	1008.24	98.22	15
L_S5D26S	1172.34	1312.30	1452.26	89.33	17
L_S5DS8K	118.25	180.00	241.75	65.69	10
L_S5G1H2	633.92	646.45	658.98	98.06	18
L_S5G4K6	569.26	719.30	869.34	79.14	21
L_S5G5WB	686.12	708.80	731.48	96.80	17
L_S5GJPM	419.24	456.60	493.96	91.82	5
L_S5H795	160.12	230.10	300.08	69.59	23
L_S5KB5M	517.50	557.75	598.00	92.78	18
L_S5M1V4	90.57	177.75	264.93	50.96	14
L_S5MZRF	456.42	458.50	460.58	99.55	17
L_S5PC5R	1674.78	1702.50	1730.22	98.37	15
L_S5S2R9	741.37	766.80	792.23	96.68	18
L_S5T3DT	1597.52	1658.90	1720.28	96.30	15
L_S5TPXC	575.86	589.80	603.74	97.64	17
L_S5V6WB	394.42	404.65	414.88	97.47	14
L_S5VZTG	1047.91	1057.70	1067.49	99.07	15
L_S60QKB	1077.31	1124.75	1172.19	95.78	20
L_S62Q1P	358.13	451.90	545.67	79.25	14
L_S63BK1	795.24	850.10	904.96	93.55	19
L_S670BG	514.02	581.55	649.08	88.39	14
L_S69F88	876.30	933.90	991.50	93.83	20
L_S6HN8L	1491.98	1617.70	1743.42	92.23	17
L_S6JB20	921.28	974.80	1028.32	94.51	15
L_S6T2DR	422.52	500.50	578.48	84.42	17
L_S6XYX6	1352.35	1450.20	1548.05	93.25	20
L_S6Z9M3	202.88	218.30	233.72	92.94	15
L_S7166G	248.22	275.50	302.78	90.10	15
L_S7311T	2319.36	2482.00	2644.64	93.45	19
L_S75BMH	1123.06	1260.50	1397.94	89.10	17
L_S7687M	349.08	398.60	448.12	87.58	17
L_S76QMB	1111.24	1142.45	1173.66	97.27	20
L_S782Q1	593.93	656.20	718.47	90.51	19
L_S7FR19	1703.70	1810.60	1917.50	94.10	17
L_S7GVZS	136.49	186.60	236.71	73.14	7
L_S7J28X	589.97	625.70	661.43	94.29	16
L_S7M333	359.41	379.20	398.99	94.78	16
L_S7RFQY	906.27	927.55	948.83	97.71	14
L_S7RQQR	660.84	685.90	710.96	96.35	16
L_S7T1RZ	125.80	164.50	203.20	76.48	23
L_S7TJZ0	495.69	904.00	1312.31	54.83	19
L_S7TXMT	390.34	398.20	406.06	98.03	14
L_S7VFNB	1136.22	1176.10	1215.98	96.61	17
L_S7Z8XL	384.34	387.90	391.46	99.08	15
L_S7ZF68	1463.77	1490.90	1518.03	98.18	17
L_S7ZXYW	302.75	392.30	481.85	77.17	23
L_S81LNN	355.88	367.00	378.12	96.97	15
L_S829QS	464.97	583.80	702.63	79.65	16
L_S84HBN	487.09	558.70	630.31	87.18	23
L_S85BDW	487.52	501.60	515.68	97.19	15
L_S88HYH	755.54	801.20	846.86	94.30	20
L_S8DBQ3	586.15	624.40	662.65	93.87	15
L_S8F17J	223.30	246.35	269.40	90.64	18
L_S8F301	155.04	160.45	165.86	96.63	16
L_S8JDNZ	422.25	464.50	506.75	90.90	18
L_S8K1WV	551.41	581.80	612.19	94.78	15
L_S8K7YC	690.46	736.05	781.64	93.81	18
L_S8LV1R	689.16	702.80	716.44	98.06	17
L_S8N54T	230.55	286.15	341.75	80.57	12
L_S8R96G	646.89	688.70	730.51	93.93	18
L_S8RTPS	309.61	366.10	422.59	84.57	5
L_S8SF6K	1165.07	1243.50	1321.93	93.69	15
L_S8V0WD	213.49	248.55	283.61	85.89	18
L_S8X14B	202.12	493.90	785.68	40.92	6
L_S8ZBF5	102.34	107.75	113.16	94.98	14
L_S91NKJ	742.60	1177.00	1611.40	63.09	5
L_S9FVG2	983.72	998.40	1013.08	98.53	13
L_S9H25M	169.65	288.70	407.75	58.76	5
L_S9K552	219.62	229.70	239.78	95.61	16
L_S9MC9D	368.49	459.15	549.81	80.25	18
L_S9MQSL	158.02	215.10	272.18	73.46	7
L_S9N6XN	350.03	365.60	381.17	95.74	14
L_S9PG5D	837.22	855.90	874.58	97.82	15
L_S9QCR5	297.15	335.40	373.65	88.60	16
L_S9RW24	1972.65	2296.30	2619.95	85.91	21
L_S9SMKD	1106.44	1191.10	1275.76	92.89	17
L_S9VZM7	187.89	240.60	293.31	78.09	10
L_S9WWJM	1730.99	1823.50	1916.01	94.93	17
L_SB0TZ1	416.76	423.65	430.54	98.37	16
L_SB0ZS3	1219.25	1376.70	1534.15	88.56	19
L_SB1F94	1522.44	1674.70	1826.96	90.91	15
L_SB1XGW	679.28	833.25	987.22	81.52	20
L_SB2F2S	360.19	602.00	843.81	59.83	21
L_SB2JYC	508.41	517.90	527.39	98.17	17
L_SB70PW	85.81	169.95	254.09	50.49	4
L_SB926G	250.61	251.35	252.09	99.71	14
L_SBCM1G	43.85	90.85	137.85	48.27	6
L_SBDS2Y	238.44	250.60	262.76	95.15	4
L_SBG5FY	-6.91	422.30	851.51	-1.64	23
L_SBHFJS	849.14	914.30	979.46	92.87	16
L_SBJ4GL	398.32	425.30	452.28	93.66	15
L_SBJJD8	658.12	683.55	708.98	96.28	18
L_SBLHZ0	244.39	252.10	259.81	96.94	5
L_SBNNN1	307.54	310.80	314.06	98.95	15
L_SBS1ZV	655.97	755.90	855.83	86.78	17
L_SBTHN7	695.55	1036.40	1377.25	67.11	19
L_SBXZVC	1164.24	1236.00	1307.76	94.19	15
L_SC05ZX	31.74	309.95	588.16	10.24	6
L_SC0Q5Y	265.64	443.40	621.16	59.91	5
L_SC12L9	1351.84	1553.40	1754.96	87.02	22
L_SC3QF6	1270.69	1329.70	1388.71	95.56	17
L_SC3VV7	172.67	327.60	482.53	52.71	3
L_SC3WM7	1179.11	1222.70	1266.29	96.44	16
L_SC47VX	287.95	315.60	343.25	91.24	18
L_SC4KQX	386.42	462.55	538.68	83.54	16
L_SC5LZX	87.87	217.30	346.73	40.44	5
L_SC6FRH	781.15	815.40	849.65	95.80	16
L_SCC3H6	991.25	1029.20	1067.15	96.31	15
L_SCDBQV	636.57	676.75	716.93	94.06	16
L_SCHJ7F	556.47	592.20	627.93	93.97	16
L_SCJ21T	292.07	332.10	372.13	87.95	16
L_SCN1SQ	383.50	383.50	383.50	100.00	1
L_SCN7D1	1148.10	1199.10	1250.10	95.75	15
L_SCNCR4	1342.42	1408.10	1473.78	95.34	17
L_SCNW01	133.47	239.25	345.03	55.79	10
L_SCQ7R0	552.13	574.15	596.17	96.17	16
L_SCR0GM	173.18	233.00	292.82	74.32	8
L_SCRN67	1673.88	1718.80	1763.72	97.39	14
L_SCRQRV	1220.24	1232.40	1244.56	99.01	13
L_SCTZ8X	1042.74	1110.20	1177.66	93.92	15
L_SCVDMK	2083.16	2194.80	2306.44	94.91	17
L_SCX28N	773.62	839.00	904.38	92.21	17
L_SCX3ZJ	936.03	1066.80	1197.57	87.74	17
L_SCY6T7	119.78	145.80	171.82	82.15	4
L_SCYG9Q	539.06	646.40	753.74	83.39	67
L_SCYQHN	147.25	156.15	165.05	94.30	4
L_SCZTN2	480.26	528.00	575.74	90.96	19
L_SD5RYS	1405.52	1445.40	1485.28	97.24	15
L_SD67RX	415.34	424.75	434.16	97.78	14
L_SD7L78	1648.89	1733.40	1817.91	95.12	18
L_SD8WQP	693.61	762.85	832.09	90.92	22
L_SD9GBB	1141.18	1186.40	1231.62	96.19	5
L_SDCWL1	686.89	775.40	863.91	88.59	15
L_SDK60M	302.90	317.65	332.40	95.36	14
L_SDN0VK	130.52	212.80	295.08	61.33	4
L_SDP6WS	1052.13	1148.80	1245.47	91.59	15
L_SDPBS8	3370.71	3608.00	3845.29	93.42	18
L_SDQLYM	300.34	376.10	451.86	79.86	14
L_SDQY1T	496.04	571.95	647.86	86.73	20
L_SDQZ9K	649.58	667.30	685.02	97.34	16
L_SDTG5M	460.24	481.00	501.76	95.68	17
L_SDYQXQ	679.15	734.90	790.65	92.41	19
L_SF0BD4	417.58	437.00	456.42	95.56	15
L_SF1N98	14.58	144.60	274.62	10.08	3
L_SF311P	301.91	324.30	346.69	93.10	6
L_SF538F	253.67	264.20	274.73	96.02	17
L_SF65SZ	535.77	567.50	599.23	94.41	13
L_SF6HHV	1172.09	1186.40	1200.71	98.79	16
L_SF8F4Q	636.96	672.10	707.24	94.77	15
L_SFC66N	516.23	556.70	597.17	92.73	5
L_SFCH5D	1461.53	1489.40	1517.27	98.13	17
L_SFHXBP	1810.25	2400.70	2991.15	75.41	20
L_SFJCTS	653.80	679.00	704.20	96.29	15
L_SFJP3Q	1420.07	1532.60	1645.13	92.66	17
L_SFJR80	198.35	257.80	317.25	76.94	15
L_SFQ244	121.04	167.00	212.96	72.48	11
L_SFQ55F	751.93	788.70	825.47	95.34	17
L_SFQWQ2	769.90	834.10	898.30	92.30	18
L_SFR87H	1506.82	1529.95	1553.08	98.49	16
L_SFS49V	233.31	299.80	366.29	77.82	6
L_SFTX8K	1015.18	1158.10	1301.02	87.66	21
L_SFYL8L	128.33	254.65	380.97	50.40	20
L_SG01P7	608.08	618.90	629.72	98.25	15
L_SG6ZQ1	683.35	721.90	760.45	94.66	17
L_SG8R0D	946.29	1103.30	1260.31	85.77	21
L_SGB9J1	874.25	983.30	1092.35	88.91	18
L_SGBL8R	2328.53	2473.75	2618.97	94.13	22
L_SGMH9Y	1222.77	1232.70	1242.63	99.19	12
L_SGMZ10	167.59	188.20	208.81	89.05	13
L_SGPTSJ	2882.48	2974.40	3066.32	96.91	17
L_SGTVHW	228.76	238.10	247.44	96.08	13
L_SGVRJZ	347.68	356.80	365.92	97.44	16
L_SGVRVL	498.63	679.80	860.97	73.35	23
L_SGVVGB	8.59	380.65	752.71	2.26	116
L_SGX4RC	399.91	435.20	470.49	91.89	7
L_SGX7FK	871.32	1141.60	1411.88	76.32	29
L_SGXF2B	946.38	997.75	1049.12	94.85	18
L_SGY8YL	793.83	860.25	926.67	92.28	16
L_SH0KH7	428.31	493.40	558.49	86.81	25
L_SH1MDV	370.80	392.00	413.20	94.59	7
L_SH2L5G	619.55	964.40	1309.25	64.24	19
L_SH42V6	1310.29	1428.30	1546.31	91.74	15
L_SH7PGZ	592.09	612.40	632.71	96.68	17
L_SH7Z17	171.25	175.10	178.95	97.80	15
L_SH83QH	157.16	268.50	379.84	58.53	134
L_SHBWYG	994.83	1035.60	1076.37	96.06	19
L_SHC2BH	732.34	804.10	875.86	91.08	17
L_SHC4SP	1846.51	2367.50	2888.49	77.99	22
L_SHCTGD	677.20	720.20	763.20	94.03	17
L_SHDF8R	913.43	958.20	1002.97	95.33	7
L_SHF55W	236.04	256.20	276.36	92.13	13
L_SHHMV5	2408.74	2659.00	2909.26	90.59	19
L_SHNCH5	536.69	553.00	569.31	97.05	16
L_SHTJHM	578.82	682.60	786.38	84.80	15
L_SHWNCZ	951.63	1000.70	1049.77	95.10	19
L_SHYJV0	112.98	143.15	173.32	78.92	6
L_SHZ57Y	120.74	130.90	141.06	92.24	16
L_SHZGGQ	463.99	471.40	478.81	98.43	15
L_SJ0285	472.14	484.00	495.86	97.55	13
L_SJ28G6	1510.18	1585.50	1660.82	95.25	15
L_SJ4GML	215.00	309.00	403.00	69.58	7
L_SJ6RD4	3199.68	3632.90	4066.12	88.08	17
L_SJ6XJG	370.42	372.50	374.58	99.44	15
L_SJ7XKS	311.52	349.40	387.28	89.16	16
L_SJ893F	1688.55	1760.75	1832.95	95.90	14
L_SJB3TL	-36.33	227.05	490.43	-16.00	32
L_SJK5GM	1654.54	1713.70	1772.86	96.55	17
L_SJKZMB	176.60	197.50	218.40	89.42	17
L_SJQ5NJ	859.45	901.70	943.95	95.31	17
L_SJQQT6	913.54	982.70	1051.86	92.96	16
L_SJR694	753.61	801.20	848.79	94.06	15
L_SJSG0N	852.44	934.65	1016.86	91.20	16
L_SJSY20	131.38	262.00	392.62	50.15	5
L_SJXL28	247.88	279.90	311.92	88.56	31
L_SJYG64	1376.23	1498.10	1619.97	91.87	18
L_SK16RG	352.59	392.40	432.21	89.86	4
L_SK27B8	276.82	342.80	408.78	80.75	33
L_SK293D	646.68	679.00	711.32	95.24	17
L_SK3DCN	952.53	997.45	1042.37	95.50	12
L_SK3VRH	1008.84	1135.90	1262.96	88.81	20
L_SK3Z63	1285.86	1420.85	1555.84	90.50	16
L_SK4JBK	182.57	192.50	202.43	94.84	13
L_SK4ZHW	2602.21	3028.90	3455.59	85.91	25
L_SK8DZ3	895.63	1034.40	1173.17	86.58	19
L_SK8N8L	137.10	260.30	383.50	52.67	4
L_SK8ZDN	619.00	654.80	690.60	94.53	16
L_SK9RKK	1387.74	1499.45	1611.16	92.55	22
L_SKBY41	605.30	647.70	690.10	93.45	17
L_SKFNRV	754.14	785.35	816.56	96.03	14
L_SKJCH4	1486.20	1556.25	1626.30	95.50	14
L_SKLRYM	1325.45	1363.40	1401.35	97.22	15
L_SKMFJG	171.31	181.10	190.89	94.60	15
L_SKNYD4	1330.46	2000.00	2669.54	66.52	23
L_SKQM8P	99.66	110.85	122.04	89.90	16
L_SKRCVH	144.94	152.20	159.46	95.23	13
L_SKS69Q	659.17	716.10	773.03	92.05	19
L_SKTN3Y	306.16	620.40	934.64	49.35	32
L_SKWGNB	275.74	304.50	333.26	90.55	14
L_SKWW7S	697.85	832.25	966.65	83.85	54
L_SKYYTJ	199.47	205.55	211.63	97.04	14
L_SL11Q4	403.63	461.90	520.17	87.39	25
L_SL22KW	238.70	281.10	323.50	84.92	23
L_SL3QWB	618.25	758.80	899.35	81.48	66
L_SL3TSM	702.95	732.60	762.25	95.95	12
L_SL5PNR	445.08	447.60	450.12	99.44	3
L_SL8QBS	360.69	479.30	597.91	75.25	26
L_SLC55Q	88.67	111.80	134.93	79.31	17
L_SLC5RY	245.44	261.60	277.76	93.82	14
L_SLDQ43	104.99	146.80	188.61	71.52	5
L_SLFWFY	1135.98	1155.40	1174.82	98.32	14
L_SLJ99D	978.31	1000.40	1022.49	97.79	13
L_SLKGVV	1358.16	1444.60	1531.04	94.02	14
L_SLLHMV	467.35	511.75	556.15	91.32	12
L_SLQQLJ	727.30	756.80	786.30	96.10	23
L_SLRRPL	285.94	297.50	309.06	96.11	15
L_SLSS4K	408.28	453.80	499.32	89.97	29
L_SLV7GQ	863.88	909.40	954.92	94.99	15
L_SM1SL6	272.79	282.20	291.61	96.66	14
L_SM3SCT	113.09	137.40	161.71	82.30	5
L_SM645Y	1018.52	1100.80	1183.08	92.53	12
L_SM9F2M	632.14	872.40	1112.66	72.46	24
L_SM9SD2	1073.41	1181.20	1288.99	90.87	17
L_SMCX83	270.79	299.70	328.61	90.35	5
L_SMG1M3	422.25	451.90	481.55	93.44	13
L_SMG8TF	532.47	549.30	566.13	96.94	16
L_SMGVB2	263.30	269.60	275.90	97.66	16
L_SMJPZF	555.82	563.75	571.68	98.59	12
L_SMLBX9	785.52	1243.50	1701.48	63.17	15
L_SMN76P	127.88	247.30	366.72	51.71	6
L_SMNPMJ	179.74	198.05	216.36	90.75	18
L_SMPP0C	275.10	291.85	308.60	94.26	22
L_SMWP6M	1021.86	1037.20	1052.54	98.52	12
L_SMX43L	123.35	153.00	182.65	80.62	19
L_SMXT2D	1130.72	1302.70	1474.68	86.80	16
L_SMYWK6	76.34	224.75	373.16	33.97	12
L_SMZ46G	1302.69	1577.05	1851.41	82.60	26
L_SMZ593	211.48	213.70	215.92	98.96	3
L_SN0P97	228.77	243.00	257.23	94.14	4
L_SN0RBS	348.72	401.80	454.88	86.79	21
L_SN0XSK	1595.09	1811.10	2027.11	88.07	15
L_SN5CH6	1248.85	1430.10	1611.35	87.33	26
L_SNBBC8	590.38	652.50	714.62	90.48	20
L_SNBF8N	930.62	1040.70	1150.78	89.42	14
L_SNCYGP	35.17	579.65	1124.13	6.07	6
L_SNGWSH	574.15	710.10	846.05	80.85	8
L_SNJ4MM	113.73	410.10	706.47	27.73	5
L_SNJRKM	200.67	228.10	255.53	87.98	5
L_SNJVWW	1589.43	1890.40	2191.37	84.08	15
L_SNKHF4	950.50	972.15	993.80	97.77	16
L_SNN1PW	-8.65	93.50	195.65	-9.25	5
L_SNPJYL	770.83	856.75	942.67	89.97	12
L_SNQC9X	558.15	562.60	567.05	99.21	3
L_SNTF6H	137.19	140.75	144.31	97.47	14
L_SNV1BY	35.16	455.25	875.34	7.72	4
L_SNVDXJ	-205.61	658.00	1521.61	-31.25	25
L_SNVFSK	1201.27	1288.30	1375.33	93.24	15
L_SNVFVK	140.85	155.60	170.35	90.52	14
L_SNVRPD	602.42	682.70	762.98	88.24	20
L_SNXD6F	597.65	635.90	674.15	93.98	15
L_SP03MS	99.20	99.20	99.20	100.00	1
L_SP08GD	201.23	225.10	248.97	89.40	14
L_SP2SRL	140.26	172.65	205.04	81.24	18
L_SP592C	106.95	562.70	1018.45	19.01	25
L_SP5LGY	175.92	215.95	255.98	81.46	14
L_SP5ZXX	426.14	455.50	484.86	93.56	13
L_SP7LV5	861.92	897.80	933.68	96.00	16
L_SP7Y2R	346.74	431.40	516.06	80.38	17
L_SP8DRT	1180.56	1215.40	1250.24	97.13	13
L_SP9QHJ	868.56	907.70	946.84	95.69	15
L_SPB3V0	441.80	456.85	471.90	96.71	12
L_SPCSVV	535.32	566.90	598.48	94.43	15
L_SPD9N8	1678.52	1731.00	1783.48	96.97	14
L_SPF0M4	224.43	325.40	426.37	68.97	5
L_SPKXYS	204.65	247.20	289.75	82.79	15
L_SPMCK1	378.36	449.45	520.54	84.18	14
L_SPNP35	584.46	636.50	688.54	91.82	17
L_SPNZLN	646.87	656.80	666.73	98.49	11
L_SPR92R	476.06	487.85	499.64	97.58	12
L_SPT606	403.71	502.75	601.79	80.30	16
L_SPW0H6	83.82	130.45	177.08	64.26	20
L_SPWZPS	978.72	1036.10	1093.48	94.46	13
L_SPXRG6	1566.49	1650.70	1734.91	94.90	15
L_SQ3CPY	1590.65	1850.55	2110.45	85.96	18
L_SQ586C	195.83	411.10	626.37	47.63	5
L_SQ7QHS	442.41	550.20	657.99	80.41	19
L_SQ7S5L	7.22	85.80	164.38	8.42	9
L_SQ7YYB	1236.97	1321.40	1405.83	93.61	14
L_SQ952R	785.74	857.50	929.26	91.63	11
L_SQ9KZY	257.12	294.70	332.28	87.25	16
L_SQF7XD	824.22	940.90	1057.58	87.60	17
L_SQFD9Q	926.66	1006.65	1086.64	92.05	12
L_SQH5HQ	1169.88	1232.00	1294.12	94.96	19
L_SQKPW5	178.80	180.95	183.10	98.81	2
L_SQLV72	414.33	470.45	526.57	88.07	12
L_SQN194	315.27	683.25	1051.23	46.14	24
L_SQNYRV	1214.82	1753.00	2291.18	69.30	15
L_SQP6LR	726.18	737.00	747.82	98.53	17
L_SQQTHY	81.85	476.30	870.75	17.19	6
L_SQQVY1	201.83	208.50	215.17	96.80	15
L_SQR2JP	128.62	332.40	536.18	38.69	26
L_SQSDN3	1153.12	1253.20	1353.28	92.01	19
L_SQT4Q8	666.11	930.90	1195.69	71.56	25
L_SQWBTG	854.70	944.55	1034.40	90.49	12
L_SQYWCG	219.21	239.60	259.99	91.49	14
L_SQZRF9	637.32	797.00	956.68	79.97	13
L_SQZZ4Y	1491.93	1569.40	1646.87	95.06	14
L_SR0HCP	376.69	495.00	613.31	76.10	33
L_SR2D6R	72.46	115.90	159.34	62.52	5
L_SR62SY	96.68	152.20	207.72	63.52	6
L_SRF0S5	203.55	212.30	221.05	95.88	14
L_SRFDX6	524.94	558.60	592.26	93.98	15
L_SRFK4Z	135.00	147.60	160.20	91.46	15
L_SRKCRY	318.98	777.70	1236.42	41.02	96
L_SRM6D9	203.33	214.60	225.87	94.75	5
L_SRN1HG	249.30	701.20	1153.10	35.55	20
L_SRN2QY	1142.30	1174.55	1206.80	97.25	14
L_SRNZ08	248.41	292.00	335.59	85.07	5
L_SRP41K	406.05	435.70	465.35	93.19	18
L_SRPKDJ	808.43	853.20	897.97	94.75	15
L_SRQ1GD	416.90	455.30	493.70	91.57	27
L_SRQ7NK	403.91	528.15	652.39	76.48	18
L_SRQKZ7	243.42	253.80	264.18	95.91	13
L_SRQR1D	1704.44	1797.40	1890.36	94.83	15
L_SRT971	245.59	287.10	328.61	85.54	13
L_SRV60F	84.48	110.80	137.12	76.25	10
L_SRVHQ6	580.16	695.80	811.44	83.38	25
L_SRXXRL	-25.00	187.90	400.80	-13.31	2
L_SRZ807	821.32	933.70	1046.08	87.96	19
L_SS1HX4	110.82	125.65	140.48	88.20	20
L_SS27HQ	161.25	220.55	279.85	73.11	22
L_SS32B1	1008.70	1111.00	1213.30	90.79	5
L_SS42Z8	161.35	502.50	843.65	32.11	27
L_SS8GSP	169.97	176.20	182.43	96.47	3
L_SS9651	1357.22	1482.20	1607.18	91.57	19
L_SSNC5D	194.06	220.30	246.54	88.09	5
L_SSQHVL	471.55	484.60	497.65	97.31	11
L_SSQZ9Y	392.41	521.40	650.39	75.26	11
L_SSRLCZ	441.36	538.10	634.84	82.02	14
L_SSTDBB	93.18	138.70	184.22	67.18	7
L_SSX4D9	1395.89	1450.60	1505.31	96.23	15
L_SSX7C5	479.16	513.70	548.24	93.28	17
L_SSZ4ZS	987.56	1074.00	1160.44	91.95	29
L_SSZRSR	158.05	204.60	251.15	77.25	5
L_SSZWS5	108.78	132.50	156.22	82.10	23
L_ST0FXB	229.98	236.80	243.62	97.12	15
L_ST114S	895.97	991.30	1086.63	90.38	7
L_ST13M0	55.68	179.55	303.42	31.01	56
L_ST1D51	-165.46	473.10	1111.66	-34.97	2
L_ST39QL	174.92	206.65	238.38	84.65	22
L_ST3YBS	1079.68	1355.30	1630.92	79.66	24
L_ST5TVK	642.96	750.60	858.24	85.66	22
L_ST7ML8	1671.88	1777.00	1882.12	94.08	17
L_ST8STN	409.82	437.40	464.98	93.70	12
L_STG5D6	734.70	807.35	880.00	91.00	18
L_STHCQK	285.05	315.30	345.55	90.41	23
L_STK14L	89.92	147.00	204.08	61.17	4
L_STL7F8	4418.33	4917.45	5416.57	89.85	20
L_STLBQV	5.16	178.85	352.54	2.89	18
L_STLC54	333.64	407.40	481.16	81.90	6
L_STR277	409.97	433.40	456.83	94.60	13
L_STT3R6	112.40	137.90	163.40	81.51	5
L_STV85V	560.34	576.35	592.36	97.22	14
L_STVGCZ	1119.79	1208.60	1297.41	92.65	61
L_STW9XQ	663.51	679.00	694.49	97.72	18
L_STZRSY	90.11	121.10	152.09	74.41	25
L_SV1BZ6	338.16	411.70	485.24	82.14	30
L_SV1QBZ	14.73	113.40	212.07	12.99	24
L_SV50NH	504.85	549.85	594.85	91.82	18
L_SV86S8	730.71	846.35	961.99	86.34	60
L_SVCM1Z	1272.93	1441.50	1610.07	88.31	25
L_SVD5JQ	197.71	300.90	404.09	65.71	7
L_SVK2CD	357.32	388.60	419.88	91.95	18
L_SVKJJ4	619.71	680.50	741.29	91.07	17
L_SVLL27	-48.50	224.30	497.10	-21.62	7
L_SVP7HX	736.73	896.85	1056.97	82.15	32
L_SVPNG6	271.92	456.50	641.08	59.57	26
L_SVPSPC	110.52	116.60	122.68	94.79	21
L_SVS0HX	449.61	519.00	588.39	86.63	7
L_SVX0BM	687.40	704.60	721.80	97.56	18
L_SVYQ5V	61.01	117.20	173.39	52.06	31
L_SW0D9D	366.26	400.80	435.34	91.38	19
L_SW3L3L	241.03	260.30	279.57	92.60	16
L_SW3R8M	18.43	149.20	279.97	12.36	9
L_SW48R2	447.58	473.30	499.02	94.57	22
L_SW7C6Z	317.28	382.00	446.72	83.06	18
L_SW7RQ7	371.02	419.95	468.88	88.35	16
L_SW808P	318.04	619.30	920.56	51.35	29
L_SW9W9D	838.24	948.10	1057.96	88.41	19
L_SWFPTL	1449.39	1525.60	1601.81	95.00	17
L_SWGYWM	865.34	906.70	948.06	95.44	15
L_SWHDWM	620.83	959.60	1298.37	64.70	28
L_SWHXRL	1119.73	1130.70	1141.67	99.03	16
L_SWJLYC	158.11	235.80	313.49	67.05	9
L_SWKK2F	280.00	296.90	313.80	94.31	15
L_SWN255	1722.84	2033.00	2343.16	84.74	25
L_SWR28C	122.91	253.30	383.69	48.52	8
L_SWS8W6	1163.07	1348.10	1533.13	86.27	19
L_SWV7HV	80.61	204.70	328.79	39.38	11
L_SWXBFC	206.67	238.10	269.53	86.80	16
L_SWZNYL	1726.12	1851.70	1977.28	93.22	15
L_SWZR7F	737.43	769.60	801.77	95.82	15
L_SX0RX8	193.70	331.80	469.90	58.38	38
L_SX1GS7	429.16	489.95	550.74	87.59	16
L_SX1JWT	212.23	423.95	635.67	50.06	12
L_SX2MB4	1179.57	1245.40	1311.23	94.71	19
L_SX2X1R	65.31	390.30	715.29	16.73	9
L_SX3DB5	489.68	500.50	511.32	97.84	17
L_SX3SNV	200.99	212.70	224.41	94.49	15
L_SX5MRV	670.82	1009.30	1347.78	66.46	17
L_SX63HG	573.33	590.90	608.47	97.03	14
L_SXFQHV	521.20	533.80	546.40	97.64	13
L_SXGN4W	149.69	195.80	241.91	76.45	16
L_SXH4VB	101.27	298.60	495.93	33.91	6
L_SXH7FV	479.94	517.60	555.26	92.72	17
L_SXLPF4	234.93	288.60	342.27	81.40	14
L_SXNSYG	436.59	465.80	495.01	93.73	15
L_SXS6FD	796.79	873.00	949.21	91.27	16
L_SXTWV5	228.71	233.60	238.49	97.91	13
L_SXV2WR	738.98	790.20	841.42	93.52	16
L_SXWK0G	773.42	806.85	840.28	95.86	18
L_SXX214	489.31	499.10	508.89	98.04	5
L_SXXF00	1962.31	2061.50	2160.69	95.19	18
L_SY206G	1429.15	1519.00	1608.85	94.09	19
L_SY4D4L	485.04	603.80	722.56	80.33	11
L_SY5W3R	451.06	481.60	512.14	93.66	17
L_SY93WY	31.45	61.10	90.75	51.47	15
L_SYB7X5	206.36	216.15	225.94	95.47	16
L_SYD08P	492.43	509.85	527.27	96.58	14
L_SYDR4B	769.05	1169.50	1569.95	65.76	25
L_SYFQ47	422.99	507.20	591.41	83.40	5
L_SYGJ7Z	1341.92	1369.20	1396.48	98.01	17
L_SYHXLH	1165.70	1212.55	1259.40	96.14	14
L_SYNWNR	240.11	255.90	271.69	93.83	14
L_SYQ0KR	1194.72	1618.30	2041.88	73.83	27
L_SYSS59	242.85	272.50	302.15	89.12	29
L_SYXY1R	877.81	908.50	939.19	96.62	17
L_SYY9GV	392.30	703.50	1014.70	55.76	21
L_SZ14PF	-24.53	298.75	622.03	-8.21	22
L_SZ2VFJ	1425.97	1615.45	1804.93	88.27	18
L_SZ4K64	725.81	743.60	761.39	97.61	17
L_SZ4XC6	307.50	503.80	700.10	61.04	25
L_SZ7YC0	102.80	478.05	853.30	21.50	4
L_SZ9N01	363.71	373.20	382.69	97.46	13
L_SZ9QR6	412.38	423.80	435.22	97.31	19
